GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1806.4926,-17668.8975,-3468.135,87.52015152,-19475.3901,-3380.61484848,-22856.00494848
1,-1803.6781,-17598.1055,-3526.5573,89.08933248000001,-19401.783600000002,-3437.46796752,-22839.25156752
2,-1751.8499,-17677.8578,-3463.2606,89.25345648,-19429.707700000003,-3374.00714352,-22803.714843520003
3,-1752.2784,-17660.58,-3515.512,91.00251359999999,-19412.8584,-3424.5094864000002,-22837.3678864
4,-1764.6382,-17747.9384,-3464.002,91.17217079999999,-19512.5766,-3372.8298292,-22885.4064292
5,-1761.5582,-17663.2183,-3530.9896,92.92114151999999,-19424.7765,-3438.06845848,-22862.84495848
6,-1760.2018,-17697.8084,-3501.0525,93.69726911999999,-19458.0102,-3407.35523088,-22865.365430880003
7,-1760.8553,-17608.8714,-3530.8005,93.14479008,-19369.7267,-3437.65570992,-22807.38240992
8,-1752.2658,-17619.513,-3546.1721,92.51063783999999,-19371.7788,-3453.6614621599997,-22825.44026216
9,-1764.3495,-17623.2868,-3559.4888,92.78230176,-19387.636300000002,-3466.70649824,-22854.342798240003
10,-1769.2593,-17600.4842,-3609.2663,92.6480988,-19369.7435,-3516.6182012,-22886.3617012
11,-1797.6277,-17531.2052,-3649.7336,91.79667287999999,-19328.8329,-3557.93692712,-22886.769827120002
12,-1737.9293,-17623.9801,-3608.7302,94.83971543999999,-19361.9094,-3513.89048456,-22875.79988456
13,-1753.2927,-17553.3491,-3587.899,94.73610024,-19306.641799999998,-3493.16289976,-22799.80469976
14,-1746.2541,-17670.0138,-3523.6066,92.89109447999999,-19416.2679,-3430.71550552,-22846.983405519997
15,-1701.1424,-17735.8338,-3490.4097,94.85092512,-19436.9762,-3395.5587748800003,-22832.53497488
16,-1745.2222,-17812.9055,-3432.5761,93.54941351999999,-19558.1277,-3339.02668648,-22897.154386480004
17,-1732.6415,-17612.9311,-3581.9701,96.07323096,-19345.572600000003,-3485.89686904,-22831.469469040003
18,-1728.4569,-17674.2085,-3543.9921,93.45764448,-19402.6654,-3450.53445552,-22853.19985552
19,-1743.2196,-17568.365,-3564.9135,93.48309,-19311.584600000002,-3471.43041,-22783.01501

Receptor Energy Terms
