GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
19,-1704.3829,-17309.9516,-3041.1109,1839.79,-1176.1378,-19014.3345,-2377.4587,-21391.7932

Ligand Energy Terms
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,-30.9408,-432.2937,-281.8843,134.8824,-132.0088,-463.2345,-279.01070000000004,-742.2452000000001
1,-34.0319,-445.717,-276.804,133.016,-132.6066,-479.7489,-276.39459999999997,-756.1434999999999
2,-39.0771,-451.002,-270.0918,134.3059,-130.3171,-490.07910000000004,-266.10299999999995,-756.1821
3,-32.4125,-437.7207,-279.5527,134.8635,-133.3416,-470.13320000000004,-278.0308,-748.164
4,-36.3911,-447.1387,-271.8288,134.1972,-131.7153,-483.52979999999997,-269.3469,-752.8767
5,-34.9313,-443.1332,-271.8567,133.7295,-132.2565,-478.0645,-270.3837,-748.4481999999999
6,-34.3944,-454.0788,-271.4739,137.4339,-133.4657,-488.4732,-267.50570000000005,-755.9789000000001
7,-36.9227,-458.6473,-267.8983,132.9215,-130.0821,-495.57,-265.0589,-760.6288999999999
8,-31.9388,-435.988,-278.1772,134.7359,-133.2783,-467.9268,-276.7196,-744.6464000000001
9,-32.8417,-449.0525,-276.185,133.6161,-131.9125,-481.8942,-274.4814,-756.3756000000001
10,-36.3634,-456.1241,-271.5995,132.9309,-131.5452,-492.4875,-270.2138,-762.7013
11,-33.3415,-467.8621,-267.2564,132.0001,-129.3726,-501.2036,-264.6289,-765.8325000000001
12,-37.6858,-451.4819,-276.0848,131.9009,-129.7458,-489.16769999999997,-273.92969999999997,-763.0974
13,-28.3256,-467.4791,-273.374,132.2458,-130.0954,-495.8047,-271.22360000000003,-767.0283000000001
14,-30.7811,-465.1858,-267.3258,131.9623,-129.9577,-495.96689999999995,-265.3212,-761.2881
15,-38.3837,-458.1992,-271.2705,131.986,-129.3858,-496.5829,-268.6703,-765.2532
16,-36.9809,-468.9839,-263.0255,131.1213,-128.5035,-505.9648,-260.40770000000003,-766.3725000000001
17,-34.815,-474.9104,-257.2467,132.6049,-130.0397,-509.7254,-254.6815,-764.4069
18,-36.8232,-462.6776,-264.092,132.4537,-129.5787,-499.50079999999997,-261.217,-760.7177999999999
19,-30.9373,-435.4773,-283.8412,133.5641,-130.9921,-466.4146,-281.2692,-747.6838

DELTA Energy Terms
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-110.2570999999999,-274.6364999999989,320.3147000000002,-79.7180000000001,153.4550000000001,-384.89359999999806,394.0517000000002,9.158099999999422
1,-106.23220000000009,-305.6947000000006,353.11080000000027,-78.05949999999999,153.5885000000002,-411.9269000000009,428.6398000000007,16.71289999999658
2,-104.47519999999983,-306.25870000000253,338.5804000000001,-78.1918,152.35410000000005,-410.7339000000019,412.7427000000006,2.008799999997791
3,-103.88579999999993,-314.0209000000012,363.0114999999999,-80.95600000000019,157.37069999999997,-417.9066999999997,439.4261999999999,21.519499999994196
4,-118.68930000000006,-283.4092999999989,336.61800000000017,-79.53370000000012,156.63920000000002,-402.0985999999978,413.72350000000006,11.624899999998206
5,-105.60779999999997,-284.18870000000265,325.1168999999997,-77.21860000000001,150.2042999999999,-389.7965000000008,398.1025999999998,8.306099999995354
6,-106.4132000000001,-276.26650000000086,312.06829999999997,-76.82160000000022,149.28019999999995,-382.67970000000093,384.5268999999993,1.8472000000019762
7,-116.48880000000017,-260.1371000000005,312.2657000000001,-76.62310000000011,154.82809999999986,-376.6258999999988,390.47069999999985,13.844799999999168
8,-109.3139,-252.23579999999976,312.12129999999974,-74.7237000000001,151.6871999999999,-361.54970000000066,389.08479999999975,27.535099999999602
9,-107.27560000000011,-258.2683999999988,310.5411,-75.00719999999981,149.64689999999982,-365.5440000000005,385.1807999999995,19.636799999997265
10,-105.59320000000021,-270.8367999999982,308.9386000000001,-72.27130000000005,141.9473,-376.42999999999955,378.61460000000034,2.1845999999998185
11,-96.22900000000004,-251.40210000000144,283.95230000000015,-71.15159999999995,141.53169999999986,-347.6311000000031,354.3324000000005,6.70129999999665
12,-101.85049999999998,-253.0276999999976,282.6073,-74.55359999999988,145.0776999999999,-354.8781999999974,353.1314000000005,-1.7467999999995527
13,-104.39139999999986,-221.10700000000043,257.29470000000015,-73.74560000000005,144.98149999999995,-325.49840000000097,328.5306000000003,3.0321999999961236
14,-105.39569999999996,-200.21259999999825,242.5401000000001,-70.30580000000018,141.7711,-305.6082999999957,314.0054000000001,8.397100000004002
15,-101.17860000000005,-220.02790000000005,253.79310000000027,-70.76890000000014,142.89650000000003,-321.2065000000015,325.92070000000035,4.714199999999323
16,-104.68499999999997,-223.7043000000005,269.9668999999997,-71.62879999999993,139.48419999999984,-328.38930000000045,337.8222999999992,9.432999999999652
17,-105.64759999999984,-191.48109999999792,239.25379999999979,-68.84570000000002,140.4168999999999,-297.12869999999685,310.8249999999997,13.696300000005067
18,-99.52209999999995,-173.97670000000198,220.89479999999992,-66.45019999999997,134.4458999999999,-273.49880000000286,288.89049999999986,15.391699999997854
19,-103.78829999999999,-220.55060000000094,266.0293000000003,-69.27109999999988,139.58109999999994,-324.3388999999989,336.3393000000004,12.000399999998308


